text,intent
sistem cerdas apa yang digunakan untuk resign,MODEL_INFO
performa deep prediksi unsubscribe,MODEL_INFO
susunkan draf pesan diskon untuk klien C-0050,DRAF_EMAIL
bagaimana historis resign minggu lalu,TREN_CHURN
siapa customer revenue tertinggi yang berisiko unsubscribe,VIP_RISK
mohon ketikkan pesan promosi untuk subscriber C-0200,DRAF_EMAIL
teknik random forest untuk tidak,MODEL_INFO
kenapa pelanggan mundur,FAKTOR_CHURN
akun enterprise dengan tingkat adopsi fitur rendah siapa,VIP_RISK
strategi mempertahankan akun plan starter,STRATEGI_RETENSI
bagaimana algoritma memprediksi,MODEL_INFO
kolom apa yang dipakai random forest untuk prediksi,MODEL_INFO
fluktuasi berhenti untuk kontrak annual,TREN_CHURN
malam,GREETING
kolom skor risiko mana yang paling penting untuk prediksi hengkang,FAKTOR_CHURN
bagaimana tren berhenti berlangganan tahun lalu,TREN_CHURN
list nasabah klien kakap yang probabilitas tidak perpanjang-nya tinggi,VIP_RISK
apakah ada kenaikan mundur pekan ini,TREN_CHURN
customer premium mana yang mau off,VIP_RISK
kenapa banyak user monthly yang mundur,FAKTOR_CHURN
draftkan email khusus untuk klien enterprise,DRAF_EMAIL
periksa banyak tiket support untuk pengguna C-0350,ANALISIS_PELANGGAN
bagaimana pergerakan churn kuartal ini,TREN_CHURN
kenapa banyak pengguna tahunan yang hengkang,FAKTOR_CHURN
bagaimana memprediksi hengkang,MODEL_INFO
kondisi klien hari gimana,METRIK_OVERVIEW
uraikan profil customer C-0750,ANALISIS_PELANGGAN
aku bisa apa saja,GREETING
machine learning apa yang digunakan untuk berhenti,MODEL_INFO
bagaimana jumlah tiket secara 30 hari terakhir,METRIK_OVERVIEW
perkembangan mundur rate tahun lalu,TREN_CHURN
metrik tidak lanjut,METRIK_OVERVIEW
help,GREETING
bagaimana net promoter score berbeda antar paket kuartalan,SEGMEN_ANALISIS
tren unsubscribe rate 30 hari terakhir,TREN_CHURN
kolom apa yang dipakai model prediksi untuk berhenti,MODEL_INFO
tampilkan pembayaran terlambat untuk pelanggan C-0350,ANALISIS_PELANGGAN
bisa tanya,GREETING
perkembangan tidak lanjut rate pekan ini,TREN_CHURN
statistik cabut rate minggu ini,TREN_CHURN
kelompok konsumen mana yang paling tidak perpanjang,SEGMEN_ANALISIS
bagaimana jumlah tiket mempengaruhi tidak perpanjang,FAKTOR_CHURN
bagaimana status customer C-0500,ANALISIS_PELANGGAN
apakah member C-0075 berisiko tidak aktif lagi,ANALISIS_PELANGGAN
bagaimana late payment secara keseluruhan ini,METRIK_OVERVIEW
uraikan probabilitas churn untuk pengguna C-0400,ANALISIS_PELANGGAN
tes,GREETING
selamat malam,GREETING
apakah klien C-0600 berisiko tidak lanjut,ANALISIS_PELANGGAN
kenapa customer unsubscribe,FAKTOR_CHURN
halo nanya,GREETING
perlihatkan churn probability untuk akun C-0850,ANALISIS_PELANGGAN
kelompok subscriber mana paling resign,SEGMEN_ANALISIS
hari sejak login berbeda antar professional,SEGMEN_ANALISIS
daftarkan member high value yang mau cancel,VIP_RISK
bagaimana hari sejak login berbeda antar paket tahunan,SEGMEN_ANALISIS
kerjakan notifikasi follow up untuk member C-0030,DRAF_EMAIL
susunkan pesan promosi follow up untuk customer C-0099,DRAF_EMAIL
teknologi prediksi putus kontrak,MODEL_INFO
algoritma apa yang digunakan untuk prediksi mundur,MODEL_INFO
bagaimana sistem prediksi resign,MODEL_INFO
bagaimana churn berbeda antar kontrak triwulan,SEGMEN_ANALISIS
pengguna klien kakap dengan pendapatan rendah siapa,VIP_RISK
jumlah klien kontrak semi-annual yang mau hengkang,JUMLAH_RISIKO_TINGGI
compose draf pesan untuk pengguna pelanggan utama yang mau resign,DRAF_EMAIL
sajikan total tagihan untuk subscriber C-0300,ANALISIS_PELANGGAN
paket kuartalan apa paling aman dari cancel,SEGMEN_ANALISIS
tampilkan feature adoption untuk pelanggan C-0012,ANALISIS_PELANGGAN
buka keterlambatan bayar untuk pengguna C-0200,ANALISIS_PELANGGAN
kurva off plan professional gimana,TREN_CHURN
compose pesan follow up untuk customer VIP yang mau off,DRAF_EMAIL
lihat pendapatan untuk nasabah C-0003,ANALISIS_PELANGGAN
bagaimana statistik putus kontrak pekan ini,TREN_CHURN
daftarkan nasabah klien kakap yang mau cancel,VIP_RISK
sinyal awal konsumen akan berhenti,FAKTOR_CHURN
cek skor risiko untuk pelanggan C-0050,ANALISIS_PELANGGAN
kolom ticket count mana yang paling penting untuk prediksi off,FAKTOR_CHURN
pengguna pelanggan besar dengan total billed rendah siapa,VIP_RISK
compose email untuk customer enterprise yang mau resign,DRAF_EMAIL
rencana mempertahankan klien plan starter,STRATEGI_RETENSI
sajikan probabilitas churn untuk user C-0750,ANALISIS_PELANGGAN
total klien yang mau unsubscribe,JUMLAH_RISIKO_TINGGI
bagaimana revenue secara keseluruhan semester ini,METRIK_OVERVIEW
ketik teks penawaran khusus untuk subscriber big client,DRAF_EMAIL
good evening,GREETING
malam,GREETING
list pelanggan klien kakap yang probabilitas off-nya tinggi,VIP_RISK
ada berapa customer plan starter yang berisiko tinggi,JUMLAH_RISIKO_TINGGI
siapa member pelanggan utama yang berisiko berhenti,VIP_RISK
konsumen high value dengan ticket count rendah siapa,VIP_RISK
program untuk konsumen yang hari sejak login-nya rendah,STRATEGI_RETENSI
bagaimana late secara keseluruhan semester ini,METRIK_OVERVIEW
periksa tenure untuk member C-0099,ANALISIS_PELANGGAN
berapa total user kontrak bulanan yang mau hengkang,JUMLAH_RISIKO_TINGGI
berikan gambaran umum dashboard tahun ini,METRIK_OVERVIEW
berapa customer baru kuartal ini,METRIK_OVERVIEW
tuliskan pesan follow up follow up untuk user C-0550,DRAF_EMAIL
bagaimana evolusi off semester ini,TREN_CHURN
kontrak annual apa yang aman dari off,SEGMEN_ANALISIS
tips untuk subscriber yang pembayaran terlambat-nya rendah,STRATEGI_RETENSI
overview metrik,METRIK_OVERVIEW
malam,GREETING
mana yang lebih banyak tidak antara premium,SEGMEN_ANALISIS
berapa customer yang mau berhenti,JUMLAH_RISIKO_TINGGI
solusi untuk nasabah yang usage-nya rendah,STRATEGI_RETENSI
list member pelanggan utama yang probabilitas churn-nya tinggi,VIP_RISK
bagaimana keterlambatan bayar secara keseluruhan hari ini,METRIK_OVERVIEW
analisis ticket count untuk subscriber C-0007,ANALISIS_PELANGGAN
cs copilot,GREETING
rencana untuk akun yang tingkat adopsi fitur-nya rendah,STRATEGI_RETENSI
metode untuk customer yang jumlah tiket-nya rendah,STRATEGI_RETENSI
draftkankan draf surat untuk subscriber C-0800,DRAF_EMAIL
statistik resign untuk kontrak bulanan,TREN_CHURN
total subscriber kontrak triwulan yang mau keluar,JUMLAH_RISIKO_TINGGI
berapa banyak member kontrak kuartalan yang mau berhenti berlangganan,JUMLAH_RISIKO_TINGGI
jabarkan risk score untuk klien C-0300,ANALISIS_PELANGGAN
bikinkan draf teks penawaran untuk subscriber C-0025,DRAF_EMAIL
sajikan nilai kontrak untuk klien C-0008,ANALISIS_PELANGGAN
bikin surat elektronik follow up untuk member C-0004,DRAF_EMAIL
berikan laporan harian customer,METRIK_OVERVIEW
hitungan pengguna kontrak semi-annual yang mau unsubscribe,JUMLAH_RISIKO_TINGGI
diminta ketikkan notifikasi untuk subscriber C-0075,DRAF_EMAIL
met pagi,GREETING
member pelanggan besar dengan late payment rendah siapa,VIP_RISK
kondisi member bulan ini,METRIK_OVERVIEW
persentase mundur tiap kelompok,SEGMEN_ANALISIS
teknik sistem untuk cancel,MODEL_INFO
kasih tau churn probability untuk akun C-0850,ANALISIS_PELANGGAN
bagaimana AI berhenti,MODEL_INFO
sinyal awal user akan tidak lanjut,FAKTOR_CHURN
diminta cek member akun strategis yang mau kabur,VIP_RISK
daftarkan konsumen revenue tertinggi yang mau churn,VIP_RISK
kasih tau solusi biar tidak aktif lagi turun,STRATEGI_RETENSI
variabel apa saja yang menyebabkan resign,FAKTOR_CHURN
sajikan metrik utama pekan ini,METRIK_OVERVIEW
susunkankan template draf pesan untuk pelanggan dengan NPS rendah,DRAF_EMAIL
inisiatif supaya customer tidak cancel,STRATEGI_RETENSI
usage berbeda antar enterprise,SEGMEN_ANALISIS
pelanggan bulan ini gimana,METRIK_OVERVIEW
apa yang membuat subscriber cancel,FAKTOR_CHURN
berapa total klien churn kuartal lalu,METRIK_OVERVIEW
periksa keterlambatan bayar untuk customer C-0025,ANALISIS_PELANGGAN
hai copilot,GREETING
summary metrik tidak aktif lagi,METRIK_OVERVIEW
performa cerdas prediksi cancel,MODEL_INFO
cara menjaga akun agar tidak tidak lanjut,STRATEGI_RETENSI
persentase tidak aktif lagi kelompok user,SEGMEN_ANALISIS
hei bot,GREETING
kenapa subscriber plan starter banyak yang keluar,FAKTOR_CHURN
teknik untuk subscriber yang dunning count-nya rendah,STRATEGI_RETENSI
AI apa yang digunakan untuk prediksi berhenti berlangganan,MODEL_INFO
total klien kontrak kuartalan yang mau hengkang,JUMLAH_RISIKO_TINGGI
inisiatif untuk pengguna yang pendapatan-nya rendah,STRATEGI_RETENSI
bagaimana dunning count secara keseluruhan hari ini,METRIK_OVERVIEW
berapa jumlah subscriber kontrak tahunan yang mau tidak lanjut,JUMLAH_RISIKO_TINGGI
bagaimana net promoter score mempengaruhi tidak aktif lagi,FAKTOR_CHURN
professional mana yang paling banyak putus kontrak,SEGMEN_ANALISIS
donk ketikkan pesan diskon untuk pengguna C-0002,DRAF_EMAIL
periksa metrik 60 hari terakhir,METRIK_OVERVIEW
solusi untuk nasabah yang total tagihan-nya rendah,STRATEGI_RETENSI
historis keluar rate kuartal lalu,TREN_CHURN
uraikan revenue untuk akun C-0200,ANALISIS_PELANGGAN
sajikan metrik utama ini,METRIK_OVERVIEW
hitungan akun kontrak triwulan yang mau hengkang,JUMLAH_RISIKO_TINGGI
berikan banyak tiket support untuk member C-0800,ANALISIS_PELANGGAN
hitungan akun yang probabilitas off-nya di atas 70 persen,JUMLAH_RISIKO_TINGGI
susunkan draf pesan retensi untuk member C-0700,DRAF_EMAIL
kasih tau metrik utama tahun ini,METRIK_OVERVIEW
compose pesan follow up untuk user C-0900,DRAF_EMAIL
apa hubungan usage dengan risiko churn,FAKTOR_CHURN
tuliskankan draf notifikasi untuk pengguna C-0015,DRAF_EMAIL
performa model prediksi off,MODEL_INFO
berapa konsumen churn kuartal lalu,METRIK_OVERVIEW
berapa konsumen kontrak annual yang mau tidak lanjut,JUMLAH_RISIKO_TINGGI
nasabah paling berharga yang terancam cabut,VIP_RISK
bagaimana fluktuasi unsubscribe pekan ini,TREN_CHURN
total customer churn kuartal ini,METRIK_OVERVIEW
daftarkan akun pelanggan besar yang mau putus kontrak,VIP_RISK
jabarkan metrik utama 30 hari terakhir,METRIK_OVERVIEW
bagaimana perubahan berhenti minggu lalu,TREN_CHURN
kasih tau metrik utama 60 hari terakhir,METRIK_OVERVIEW
berapa jumlah customer kontrak kuartalan yang mau tidak perpanjang,JUMLAH_RISIKO_TINGGI
perkembangan berhenti berlangganan rate 30 hari terakhir,TREN_CHURN
cara mempertahankan user plan enterprise,STRATEGI_RETENSI
list akun pelanggan prioritas yang probabilitas off-nya tinggi,VIP_RISK
pergerakan angka tidak aktif lagi hari ini,TREN_CHURN
buka revenue untuk pelanggan C-0021,ANALISIS_PELANGGAN
apa sebab utama mundur,FAKTOR_CHURN
berikan overview dashboard 30 hari terakhir,METRIK_OVERVIEW
paparkan late payment untuk akun C-0250,ANALISIS_PELANGGAN
periksa tenure untuk customer C-0006,ANALISIS_PELANGGAN
berikan snapshot dashboard hari ini,METRIK_OVERVIEW
uraikan lama berlangganan untuk konsumen C-0900,ANALISIS_PELANGGAN
tuliskankan draf email untuk konsumen C-0099,DRAF_EMAIL
program untuk subscriber yang usage-nya rendah,STRATEGI_RETENSI
teknologi apa yang dipakai untuk prediksi perpanjang,MODEL_INFO
summary kondisi user saat ini,METRIK_OVERVIEW
model ML apa yang digunakan untuk prediksi resign,MODEL_INFO
bagaimana perkembangan putus kontrak tahun ini,TREN_CHURN
subscriber kuartal lalu gimana,METRIK_OVERVIEW
breakdown berhenti berlangganan per,SEGMEN_ANALISIS
jumlah member kontrak kuartalan yang mau mundur,JUMLAH_RISIKO_TINGGI
halo copilot,GREETING
siapa member revenue tertinggi yang berisiko mundur,VIP_RISK
bagaimana feature berbeda antar enterprise,SEGMEN_ANALISIS
seberapa banyak pelanggan kontrak annual yang mau putus kontrak,JUMLAH_RISIKO_TINGGI
mana yang lebih banyak tidak aktif lagi kelompok pelanggan,SEGMEN_ANALISIS
neural network memprediksi unsubscribe,MODEL_INFO
ada berapa nasabah yang mau churn,JUMLAH_RISIKO_TINGGI
teknik sistem cerdas untuk off,MODEL_INFO
kolom yang dipakai model prediksi untuk prediksi cabut,MODEL_INFO
berapa customer kontrak tahunan yang mau churn,JUMLAH_RISIKO_TINGGI
tindakan untuk pengguna yang NPS-nya rendah,STRATEGI_RETENSI
siapa subscriber pelanggan prioritas yang berisiko tidak lanjut,VIP_RISK
rangkuman tidak perpanjang,METRIK_OVERVIEW
seberapa banyak klien kontrak triwulan yang mau keluar,JUMLAH_RISIKO_TINGGI
tolong ketikkan pesan promosi untuk pengguna C-0300,DRAF_EMAIL
berapa total subscriber kontrak bulanan yang mau churn,JUMLAH_RISIKO_TINGGI
compose surat untuk customer akun strategis yang mau tidak lanjut,DRAF_EMAIL
overview metrik,METRIK_OVERVIEW
cek profil customer C-0550,ANALISIS_PELANGGAN
teknologi apa yang digunakan untuk prediksi tidak lanjut,MODEL_INFO
seberapa andal machine learning prediksinya,MODEL_INFO
user pelanggan besar mana yang mau keluar,VIP_RISK
user high value dengan NPS rendah siapa,VIP_RISK
breakdown cabut per paket kuartalan,SEGMEN_ANALISIS
kenapa akun plan premium banyak yang putus kontrak,FAKTOR_CHURN
buatkankan draf pesan retensi untuk pelanggan C-0015,DRAF_EMAIL
ketikkankan draf email untuk nasabah C-0099,DRAF_EMAIL
bagaimana kurva off bulan ini,TREN_CHURN
seberapa andal deep prediksinya,MODEL_INFO
bagaimana cara kerja ML prediksi cabut,MODEL_INFO
draftkan surat elektronik follow up untuk pengguna C-0050,DRAF_EMAIL
rangkuman metrik tidak aktif lagi,METRIK_OVERVIEW
tren berhenti plan basic gimana,TREN_CHURN
customer top account mana yang mau tidak lanjut,VIP_RISK
siapkankan draf pesan promosi untuk nasabah C-0007,DRAF_EMAIL
evolusi putus kontrak untuk kontrak bulanan,TREN_CHURN
total konsumen kontrak tahunan yang mau off,JUMLAH_RISIKO_TINGGI
seberapa banyak customer plan premium yang berisiko tinggi,JUMLAH_RISIKO_TINGGI
kurva mundur plan premium gimana,TREN_CHURN
subscriber enterprise dengan skor kepuasan rendah siapa,VIP_RISK
mana yang lebih banyak berhenti berlangganan antara kontrak monthly,SEGMEN_ANALISIS
analisis churn berdasarkan kontrak annual,SEGMEN_ANALISIS
teknik random forest untuk berhenti,MODEL_INFO
composekankan draf pesan promosi untuk pengguna C-0400,DRAF_EMAIL
analisis hengkang berdasarkan,SEGMEN_ANALISIS
mana yang lebih banyak tidak perpanjang antara tier,SEGMEN_ANALISIS
solusi untuk member yang tingkat adopsi fitur-nya rendah,STRATEGI_RETENSI
mohon ketikkan email untuk akun C-0400,DRAF_EMAIL
jabarkan skor kepuasan untuk customer C-0350,ANALISIS_PELANGGAN
berapa banyak subscriber kontrak triwulan yang mau unsubscribe,JUMLAH_RISIKO_TINGGI
met siang,GREETING
kenapa banyak konsumen triwulan yang cancel,FAKTOR_CHURN
kurva berhenti untuk kontrak annual,TREN_CHURN
sistem prediksi yang digunakan untuk prediksi tidak aktif lagi,MODEL_INFO
dong cek customer enterprise yang mau kabur,VIP_RISK
hitung konsumen yang mau off,JUMLAH_RISIKO_TINGGI
teknik machine learning untuk tidak lanjut,MODEL_INFO
berikan summary dashboard pekan ini,METRIK_OVERVIEW
lihat tren pembatalan tahun lalu,TREN_CHURN
berikan jumlah tiket untuk klien C-0400,ANALISIS_PELANGGAN
rancangkan draf surat untuk konsumen C-0950,DRAF_EMAIL
langkah untuk customer yang skor kepuasan-nya rendah,STRATEGI_RETENSI
gambaran umum metrik,METRIK_OVERVIEW
program untuk nasabah yang feature adoption-nya rendah,STRATEGI_RETENSI
akun pelanggan besar dengan total billed rendah siapa,VIP_RISK
kenapa member plan professional banyak yang off,FAKTOR_CHURN
performa bisnis minggu ini,METRIK_OVERVIEW
hi,GREETING
kenapa member plan professional banyak yang unsubscribe,FAKTOR_CHURN
faktor mana yang paling mempengaruhi cancel,FAKTOR_CHURN
seberapa banyak member kontrak triwulan yang mau tidak aktif lagi,JUMLAH_RISIKO_TINGGI
periksa pendapatan untuk nasabah C-0175,ANALISIS_PELANGGAN
bagaimana pola hengkang 90 hari terakhir,TREN_CHURN
start,GREETING
berapa banyak klien yang mau off,JUMLAH_RISIKO_TINGGI
apa pola klien yang hengkang di plan professional,FAKTOR_CHURN
metode mempertahankan subscriber plan premium,STRATEGI_RETENSI
analisis banyak tiket support untuk member C-0003,ANALISIS_PELANGGAN
seberapa banyak pelanggan yang mau berhenti,JUMLAH_RISIKO_TINGGI
hei apa kabar,GREETING
paparkan pemakaian bulanan untuk subscriber C-0350,ANALISIS_PELANGGAN
tunjukkan lama berlangganan untuk konsumen C-0750,ANALISIS_PELANGGAN
teknik untuk user yang pemakaian bulanan-nya rendah,STRATEGI_RETENSI
jumlah akun kontrak semi-annual yang mau keluar,JUMLAH_RISIKO_TINGGI
deep learning yang digunakan untuk prediksi off,MODEL_INFO
total klien plan starter yang berisiko tinggi,JUMLAH_RISIKO_TINGGI
template pesan retensi untuk nasabah yang mau berhenti,DRAF_EMAIL
hai bot,GREETING
buka dunning count untuk customer C-0300,ANALISIS_PELANGGAN
teknik untuk konsumen yang jumlah tiket-nya rendah,STRATEGI_RETENSI
perlihatkan metrik utama semester ini,METRIK_OVERVIEW
cara menjaga customer agar tidak off,STRATEGI_RETENSI
inisiatif untuk pelanggan yang days since login-nya rendah,STRATEGI_RETENSI
berikan rekap dashboard lalu,METRIK_OVERVIEW
kondisi bulan lalu gimana,METRIK_OVERVIEW
teknik deep untuk tidak lanjut,MODEL_INFO
berikan overview tahun lalu,METRIK_OVERVIEW
apakah hari sejak login berkorelasi dengan tidak lanjut,FAKTOR_CHURN
kenapa banyak user bulanan yang cabut,FAKTOR_CHURN
perkembangan tidak perpanjang plan professional gimana,TREN_CHURN
jelaskan prediksi yang digunakan,MODEL_INFO
analisis putus berdasarkan starter,SEGMEN_ANALISIS
lihat total billed untuk klien C-0007,ANALISIS_PELANGGAN
bikinkan draf pesan promosi untuk nasabah C-0009,DRAF_EMAIL
tips mempertahankan konsumen plan professional,STRATEGI_RETENSI
kerjakankan draf pesan retensi untuk subscriber C-0800,DRAF_EMAIL
apa pola konsumen yang tidak perpanjang di plan professional,FAKTOR_CHURN
list pengguna enterprise yang probabilitas unsubscribe-nya tinggi,VIP_RISK
siapkankan template teks penawaran untuk pengguna dengan NPS rendah,DRAF_EMAIL
halo mbak,GREETING
breakdown mundur per,SEGMEN_ANALISIS
hey,GREETING
bikinkan draf pesan retensi untuk user C-0600,DRAF_EMAIL
composekan notifikasi follow up untuk nasabah C-0800,DRAF_EMAIL
langkah untuk user yang skor kepuasan-nya rendah,STRATEGI_RETENSI
halo halo,GREETING
total akun kontrak kuartalan yang mau keluar,JUMLAH_RISIKO_TINGGI
berapa banyak akun kontrak bulanan yang mau unsubscribe,JUMLAH_RISIKO_TINGGI
tindakan untuk subscriber yang pemakaian bulanan-nya rendah,STRATEGI_RETENSI
kolom apa yang dipakai algoritma untuk hengkang,MODEL_INFO
teknik deep learning keluar,MODEL_INFO
kenapa banyak pelanggan triwulan yang keluar,FAKTOR_CHURN
kolom apa yang dipakai untuk prediksi cancel,MODEL_INFO
berapa akun kontrak kuartalan yang mau tidak lanjut,JUMLAH_RISIKO_TINGGI
bagaimana cara kerja sistem AI prediksi tidak aktif,MODEL_INFO
perkembangan keluar plan premium gimana,TREN_CHURN
analisis churn berdasarkan basic,SEGMEN_ANALISIS
paket bulanan apa yang paling aman dari cancel,SEGMEN_ANALISIS
statistik cancel pekan ini,TREN_CHURN
kondisi pelanggan 30 terakhir gimana,METRIK_OVERVIEW
bisa tuliskan pesan promosi penawaran untuk customer,DRAF_EMAIL
bagaimana dinamika mundur 60 hari terakhir,TREN_CHURN
draftkan pesan promosi follow up untuk customer C-0950,DRAF_EMAIL
model ML memprediksi off,MODEL_INFO
halo mas,GREETING
kondisi klien pekan ini,METRIK_OVERVIEW
bagaimana hari sejak login dari user C-0030,ANALISIS_PELANGGAN
tidak aktif lagi rate per plan type,SEGMEN_ANALISIS
paparkan terakhir login untuk klien C-0175,ANALISIS_PELANGGAN
diminta siapkan pesan promosi penawaran untuk klien,DRAF_EMAIL
berapa total member kontrak tahunan yang mau tidak perpanjang,JUMLAH_RISIKO_TINGGI
selamat pagi,GREETING
rencana untuk customer yang probabilitas churn-nya rendah,STRATEGI_RETENSI
bagaimana feature adoption berbeda antar starter,SEGMEN_ANALISIS
